date,store_id,store_region,sku_id,category,units_sold,revenue,promo_flag,promo_type,price,inventory_level,store_size,holiday_flag
2022-01-26,5,East,140,Dairy,7,43.05,0,,6.15,582,Small,0
2022-12-16,10,South,150,Personal Care,9,74.79,0,,8.31,549,Small,0
2022-12-06,5,East,118,Beverages,15,85.5,1,BuyOneGetOne,5.7,322,Large,0
2022-11-14,6,South,140,Beverages,21,57.75,1,Discount,2.75,719,Medium,0
2022-10-26,6,East,106,Dairy,10,78.1,0,,7.81,452,Small,0
2022-05-20,4,North,135,Personal Care,5,26.3,0,,5.26,377,Large,0
2022-07-21,8,South,108,Dairy,10,87.4,0,,8.74,815,Small,0
2022-04-22,4,East,146,Beverages,9,47.43,0,,5.27,359,Medium,0
2022-08-16,5,South,149,Household,13,85.02,0,,6.54,986,Small,0
2022-09-23,3,South,141,Dairy,11,40.7,0,,3.7,334,Medium,0
2022-02-04,8,North,141,Beverages,9,54.63,0,,6.07,816,Small,0
2022-07-30,6,South,105,Snacks,10,91.6,0,,9.16,926,Medium,1
2022-04-18,3,East,113,Household,6,31.56,0,,5.26,519,Medium,0
2022-05-23,1,South,143,Snacks,23,43.7,1,FlashSale,1.9,682,Small,0
2022-11-27,2,North,121,Snacks,29,222.14,1,Discount,7.66,379,Large,1
2022-08-21,7,North,130,Household,7,19.11,0,,2.73,482,Large,1
2022-05-18,8,East,118,Snacks,9,59.13,0,,6.57,677,Large,0
2022-09-24,9,South,122,Personal Care,14,73.92,0,,5.28,642,Medium,1
2022-06-28,6,North,106,Household,9,29.97,0,,3.33,809,Large,0
2022-08-19,2,South,147,Personal Care,9,61.2,0,,6.8,268,Medium,0
2022-04-20,6,East,107,Personal Care,13,43.94,0,,3.38,367,Small,0
2022-07-02,10,East,123,Personal Care,7,35.7,0,,5.1,406,Medium,1
2022-08-04,3,South,101,Beverages,24,81.6,1,FlashSale,3.4,413,Medium,0
2022-06-04,4,South,127,Snacks,12,57.6,0,,4.8,255,Large,1
2022-10-03,8,East,143,Personal Care,17,69.87,1,Discount,4.11,764,Small,0
2022-12-01,3,North,126,Beverages,6,41.64,0,,6.94,774,Small,0
2022-12-31,4,East,109,Personal Care,8,28.16,0,,3.52,872,Large,1
2022-03-02,6,South,108,Household,9,71.64,0,,7.96,364,Small,0
2022-10-28,6,South,141,Beverages,12,108.72,0,,9.06,382,Small,0
2022-04-18,9,South,117,Dairy,4,8.96,0,,2.24,892,Large,0
2022-04-01,7,East,127,Household,10,49.6,0,,4.96,641,Medium,0
2022-07-18,3,North,109,Household,12,56.4,0,,4.7,693,Medium,0
2022-05-25,3,South,106,Beverages,13,117.52,0,,9.04,185,Medium,0
2022-12-24,1,East,108,Personal Care,10,34.1,1,FlashSale,3.41,160,Medium,1
2022-02-23,8,East,148,Dairy,9,70.74,0,,7.86,898,Medium,0
2022-09-17,8,East,118,Household,17,157.93,0,,9.29,461,Large,1
2022-09-24,2,North,140,Beverages,11,50.16,0,,4.56,541,Large,1
2022-06-16,9,North,110,Snacks,5,21.65,0,,4.33,420,Small,0
2022-07-23,10,East,122,Snacks,7,38.99,0,,5.57,772,Large,1
2022-02-24,5,East,143,Dairy,13,34.45,0,,2.65,899,Large,0
2022-03-07,6,East,141,Dairy,9,28.08,0,,3.12,776,Small,0
2022-04-06,4,South,102,Snacks,6,36.6,0,,6.1,617,Small,0
2022-08-21,1,North,132,Dairy,12,75.12,0,,6.26,415,Medium,1
2022-10-13,7,South,110,Personal Care,8,57.2,0,,7.15,129,Medium,0
2022-03-30,10,East,113,Snacks,11,42.24,0,,3.84,877,Large,0
2022-12-10,8,North,135,Dairy,11,27.72,0,,2.52,262,Small,1
2022-07-28,2,East,101,Snacks,17,116.79,1,BuyOneGetOne,6.87,869,Large,0
2022-07-22,1,South,103,Personal Care,27,197.64,1,Discount,7.32,428,Small,0
2022-09-10,1,South,137,Dairy,16,90.72,0,,5.67,217,Small,1
2022-04-08,5,South,138,Household,7,40.53,0,,5.79,758,Large,0
2022-09-25,2,South,143,Household,10,57.5,0,,5.75,545,Medium,1
2022-03-23,10,East,133,Snacks,12,40.44,0,,3.37,260,Large,0
2022-04-28,6,North,113,Household,12,116.16,0,,9.68,517,Large,0
2022-12-14,5,North,132,Personal Care,24,142.08,1,FlashSale,5.92,742,Medium,0
2022-09-29,3,East,114,Dairy,11,31.79,0,,2.89,237,Large,0
2022-01-03,1,East,119,Dairy,24,148.56,1,BuyOneGetOne,6.19,661,Large,0
2022-01-06,10,East,105,Beverages,34,195.16,1,BuyOneGetOne,5.74,131,Small,0
2022-01-27,2,East,150,Household,13,60.19,0,,4.63,997,Medium,0
2022-01-03,2,North,103,Snacks,8,60.8,0,,7.6,768,Large,0
2022-06-01,9,North,136,Beverages,23,76.82,1,FlashSale,3.34,558,Large,0
2022-07-05,7,East,127,Household,7,45.92,0,,6.56,166,Large,0
2022-04-16,2,East,112,Household,9,63.63,0,,7.07,274,Small,1
2022-09-09,8,East,113,Snacks,18,127.08,1,Discount,7.06,916,Medium,0
2022-10-29,7,South,120,Beverages,10,52.5,0,,5.25,328,Large,1
2022-04-19,5,East,128,Household,11,48.07,0,,4.37,901,Large,0
2022-09-14,4,East,130,Personal Care,8,75.92,0,,9.49,731,Large,0
2022-10-18,1,North,134,Personal Care,13,86.97,1,FlashSale,6.69,645,Medium,0
2022-07-27,8,South,142,Household,12,97.92,0,,8.16,505,Medium,0
2022-05-23,2,South,142,Dairy,7,51.73,0,,7.39,663,Medium,0
2022-02-21,6,North,124,Dairy,22,121.88,1,BuyOneGetOne,5.54,422,Medium,0
2022-09-25,4,South,141,Personal Care,10,57.2,0,,5.72,931,Large,1
2022-07-05,8,South,126,Personal Care,6,28.26,0,,4.71,148,Small,0
2022-06-13,9,East,131,Dairy,11,89.65,0,,8.15,927,Small,0
2022-07-26,9,South,146,Snacks,7,35.42,0,,5.06,404,Medium,0
2022-10-27,2,North,102,Dairy,10,67.9,0,,6.79,482,Medium,0
2022-06-19,5,South,123,Household,7,39.62,0,,5.66,570,Medium,1
2022-10-30,4,North,148,Personal Care,8,78.56,0,,9.82,876,Small,1
2022-03-04,6,East,114,Snacks,11,26.73,0,,2.43,703,Large,0
2022-09-04,4,South,145,Dairy,7,69.93,0,,9.99,932,Large,1
2022-04-03,6,South,129,Household,8,51.52,0,,6.44,624,Small,1
2022-01-24,7,East,137,Beverages,14,111.44,0,,7.96,394,Large,0
2022-08-05,1,North,111,Dairy,5,10.85,0,,2.17,860,Medium,0
2022-05-26,8,North,125,Snacks,8,79.6,0,,9.95,612,Small,0
2022-05-27,2,East,148,Beverages,3,7.05,0,,2.35,582,Medium,0
2022-07-26,7,East,112,Beverages,27,58.86,1,BuyOneGetOne,2.18,272,Small,0
2022-11-20,9,East,126,Snacks,10,82.4,0,,8.24,510,Medium,1
2022-02-15,2,South,141,Household,7,51.73,0,,7.39,977,Small,0
2022-02-08,7,South,103,Snacks,9,23.49,0,,2.61,219,Large,0
2022-07-13,5,South,134,Beverages,5,33.45,0,,6.69,103,Large,0
2022-05-22,7,East,123,Snacks,8,56.0,0,,7.0,192,Medium,1
2022-11-19,1,North,108,Dairy,14,119.14,0,,8.51,727,Small,1
2022-02-23,8,East,125,Snacks,21,131.67,1,Discount,6.27,768,Large,0
2022-11-07,9,North,133,Household,14,109.06,0,,7.79,960,Medium,0
2022-09-17,8,North,122,Snacks,7,31.92,0,,4.56,581,Small,1
2022-05-30,2,East,122,Beverages,6,35.28,0,,5.88,660,Medium,0
2022-04-03,1,South,131,Personal Care,4,18.6,0,,4.65,455,Large,1
2022-06-19,10,East,148,Personal Care,24,40.8,1,FlashSale,1.7,213,Large,1
2022-01-07,6,North,133,Personal Care,8,31.28,0,,3.91,419,Small,0
2022-01-26,6,East,150,Dairy,20,155.6,1,FlashSale,7.78,332,Medium,0
2022-03-02,4,South,122,Household,11,54.56,0,,4.96,574,Small,0
2022-04-14,4,South,145,Personal Care,7,16.94,0,,2.42,814,Small,0
2022-06-25,5,North,128,Dairy,8,77.76,0,,9.72,858,Medium,1
2022-03-09,8,East,136,Household,5,29.7,0,,5.94,451,Medium,0
2022-12-18,5,South,104,Snacks,21,95.97,1,FlashSale,4.57,634,Small,1
2022-01-01,2,East,109,Snacks,12,108.96,0,,9.08,150,Large,1
2022-11-21,8,East,142,Snacks,13,39.91,0,,3.07,395,Large,0
2022-04-24,5,South,141,Household,12,60.6,0,,5.05,970,Medium,1
2022-10-12,5,North,119,Personal Care,22,132.66,1,Discount,6.03,434,Medium,0
2022-05-11,1,South,115,Household,17,162.69,0,,9.57,593,Large,0
2022-10-01,2,South,104,Snacks,9,46.98,0,,5.22,490,Small,1
2022-09-24,4,North,137,Beverages,10,59.4,0,,5.94,704,Medium,1
2022-04-01,3,North,122,Snacks,10,61.3,0,,6.13,363,Medium,0
2022-10-20,5,North,118,Household,25,106.0,1,Discount,4.24,169,Small,0
2022-07-05,8,East,133,Dairy,7,19.11,0,,2.73,484,Large,0
2022-02-06,3,East,132,Personal Care,9,54.9,0,,6.1,495,Small,1
2022-03-27,3,South,133,Beverages,16,39.2,0,,2.45,134,Large,1
2022-10-22,2,East,145,Dairy,13,98.02,0,,7.54,361,Small,1
2022-05-20,1,East,121,Personal Care,7,23.38,0,,3.34,545,Medium,0
2022-02-25,3,South,127,Snacks,11,96.25,0,,8.75,550,Medium,0
2022-11-25,3,East,117,Personal Care,7,42.28,0,,6.04,504,Large,0
2022-01-01,5,East,112,Personal Care,6,33.66,0,,5.61,825,Medium,1
2022-03-06,3,East,112,Household,17,156.57,0,,9.21,406,Medium,1
2022-03-09,6,North,114,Snacks,15,81.9,0,,5.46,184,Small,0
2022-12-16,2,North,133,Personal Care,5,33.2,0,,6.64,694,Large,0
2022-08-07,7,South,121,Household,22,174.68,1,Discount,7.94,616,Large,1
2022-11-05,9,South,114,Household,16,157.92,0,,9.87,335,Small,1
2022-09-18,1,East,115,Household,11,46.75,0,,4.25,698,Large,1
2022-10-01,9,East,117,Personal Care,11,31.57,0,,2.87,187,Small,1
2022-01-03,1,North,133,Household,10,24.4,0,,2.44,886,Medium,0
2022-08-19,6,East,141,Snacks,14,76.44,0,,5.46,594,Medium,0
2022-05-22,6,East,128,Beverages,15,144.3,0,,9.62,529,Small,1
2022-01-25,9,South,123,Dairy,9,87.93,0,,9.77,734,Large,0
2022-10-27,6,South,101,Beverages,10,39.0,0,,3.9,947,Small,0
2022-09-27,6,South,146,Beverages,4,29.64,0,,7.41,187,Small,0
2022-10-07,6,East,115,Dairy,15,99.9,0,,6.66,491,Large,0
2022-01-05,8,East,116,Snacks,20,178.8,0,,8.94,274,Large,0
2022-03-20,3,South,140,Personal Care,11,51.7,1,BuyOneGetOne,4.7,169,Large,1
2022-02-03,4,East,135,Snacks,8,39.12,0,,4.89,968,Small,0
2022-12-02,6,North,113,Personal Care,25,186.75,1,BuyOneGetOne,7.47,399,Large,0
2022-05-05,6,North,122,Dairy,19,47.5,1,FlashSale,2.5,736,Large,0
2022-05-22,8,North,108,Snacks,12,99.84,0,,8.32,216,Medium,1
2022-08-21,9,South,111,Household,13,97.24,0,,7.48,776,Medium,1
2022-01-27,1,East,134,Household,14,125.72,0,,8.98,218,Small,0
2022-12-13,1,East,106,Beverages,12,44.88,0,,3.74,119,Large,0
2022-10-24,3,North,122,Dairy,17,38.93,0,,2.29,441,Small,0
2022-12-18,10,East,123,Dairy,25,132.5,1,Discount,5.3,875,Large,1
2022-06-12,9,South,127,Beverages,6,35.52,0,,5.92,181,Large,1
2022-12-01,9,East,114,Beverages,11,84.92,0,,7.72,604,Small,0
2022-02-08,6,South,146,Beverages,10,34.7,0,,3.47,668,Medium,0
2022-01-11,1,South,132,Dairy,20,87.8,1,BuyOneGetOne,4.39,384,Large,0
2022-12-24,10,East,108,Household,10,29.9,0,,2.99,361,Large,1
2022-10-27,8,East,111,Beverages,9,37.62,0,,4.18,386,Medium,0
2022-11-06,7,East,127,Snacks,11,33.66,0,,3.06,716,Medium,1
2022-04-15,6,South,145,Household,18,116.46,1,FlashSale,6.47,588,Large,0
2022-06-26,3,North,114,Beverages,6,51.96,0,,8.66,602,Medium,1
2022-01-19,4,South,127,Snacks,12,27.24,0,,2.27,701,Large,0
2022-07-02,10,South,128,Beverages,14,116.2,0,,8.3,194,Large,1
2022-06-17,5,South,125,Dairy,8,39.52,0,,4.94,923,Medium,0
2022-05-27,3,East,137,Snacks,9,54.9,0,,6.1,377,Large,0
2022-11-12,1,South,124,Beverages,19,149.15,1,BuyOneGetOne,7.85,740,Medium,1
2022-09-12,1,South,135,Snacks,10,57.4,0,,5.74,639,Small,0
2022-06-10,1,South,147,Dairy,12,89.28,0,,7.44,547,Medium,0
2022-04-12,8,South,141,Dairy,5,30.25,0,,6.05,638,Small,0
2022-05-09,10,North,127,Dairy,10,86.7,0,,8.67,687,Small,0
2022-08-09,7,East,115,Dairy,9,60.03,0,,6.67,176,Small,0
2022-04-25,9,North,142,Household,9,48.06,0,,5.34,320,Large,0
2022-07-17,4,North,105,Beverages,11,95.15,0,,8.65,342,Medium,1
2022-04-17,7,East,123,Dairy,13,83.85,0,,6.45,716,Large,1
2022-12-19,5,East,149,Beverages,14,50.82,0,,3.63,788,Large,0
2022-06-23,4,North,140,Snacks,10,43.7,0,,4.37,263,Medium,0
2022-09-22,2,East,125,Personal Care,19,94.81,1,FlashSale,4.99,263,Large,0
2022-06-26,3,South,126,Household,10,79.3,0,,7.93,945,Small,1
2022-08-09,8,South,120,Dairy,10,99.6,0,,9.96,429,Large,0
2022-06-24,5,South,114,Dairy,24,131.04,1,BuyOneGetOne,5.46,934,Small,0
2022-10-27,6,South,122,Personal Care,9,26.37,0,,2.93,977,Small,0
2022-08-18,1,South,139,Household,9,23.22,0,,2.58,536,Large,0
2022-07-30,6,East,147,Dairy,12,39.84,0,,3.32,137,Small,1
2022-06-22,2,North,108,Personal Care,13,92.43,0,,7.11,865,Medium,0
2022-11-04,10,North,108,Beverages,23,80.27,1,FlashSale,3.49,370,Large,0
2022-08-14,6,South,114,Personal Care,9,69.21,0,,7.69,927,Small,1
2022-05-18,1,North,105,Dairy,6,16.92,0,,2.82,576,Large,0
2022-08-06,8,South,148,Beverages,22,173.36,1,Discount,7.88,799,Large,1
2022-10-03,6,South,132,Household,5,22.8,0,,4.56,426,Small,0
2022-02-09,1,North,112,Household,11,108.9,0,,9.9,155,Medium,0
2022-09-12,3,South,129,Dairy,18,66.24,0,,3.68,107,Small,0
2022-07-02,7,North,102,Dairy,17,154.53,0,,9.09,484,Medium,1
2022-02-10,7,North,104,Dairy,30,209.1,1,BuyOneGetOne,6.97,636,Medium,0
2022-05-07,3,North,150,Snacks,4,28.84,0,,7.21,445,Small,1
2022-05-31,3,South,143,Snacks,6,44.34,0,,7.39,788,Small,0
2022-11-04,1,East,136,Household,14,99.96,0,,7.14,755,Large,0
2022-01-16,7,East,118,Dairy,12,65.76,0,,5.48,393,Large,1
2022-06-26,6,South,145,Snacks,16,75.36,0,,4.71,382,Small,1
2022-11-18,4,South,118,Snacks,12,111.6,0,,9.3,716,Small,0
2022-01-29,7,South,147,Dairy,6,15.42,0,,2.57,830,Medium,1
2022-02-19,7,East,103,Snacks,18,131.04,0,,7.28,302,Medium,1
2022-04-11,7,South,128,Dairy,10,36.5,0,,3.65,846,Large,0
2022-02-11,10,East,108,Household,8,28.08,0,,3.51,795,Medium,0
2022-03-08,9,South,141,Dairy,14,91.98,0,,6.57,785,Small,0
2022-06-27,5,East,126,Personal Care,11,101.31,0,,9.21,157,Large,0
2022-10-26,7,South,138,Household,25,179.5,1,Discount,7.18,441,Medium,0
2022-09-17,10,North,117,Personal Care,12,44.16,0,,3.68,725,Large,1
2022-09-08,1,South,102,Household,15,61.05,1,Discount,4.07,583,Small,0
2022-03-07,6,South,103,Household,10,35.1,0,,3.51,867,Small,0
2022-11-20,7,South,141,Snacks,21,71.61,1,BuyOneGetOne,3.41,756,Large,1
2022-10-29,3,East,115,Beverages,7,67.06,0,,9.58,639,Medium,1
2022-10-15,1,North,139,Dairy,15,119.55,0,,7.97,625,Medium,1
2022-10-15,9,North,116,Dairy,12,53.16,0,,4.43,713,Small,1
2022-10-28,6,North,126,Dairy,7,39.27,0,,5.61,386,Medium,0
2022-05-13,8,North,130,Household,16,70.88,1,FlashSale,4.43,700,Medium,0
2022-08-27,5,South,117,Personal Care,8,26.8,0,,3.35,741,Small,1
2022-02-17,8,East,147,Household,11,47.19,0,,4.29,126,Small,0
2022-06-09,1,South,110,Household,15,85.5,1,Discount,5.7,141,Large,0
2022-08-27,3,North,128,Personal Care,8,47.92,0,,5.99,928,Medium,1
2022-04-23,6,North,133,Snacks,13,71.63,0,,5.51,861,Medium,1
2022-07-20,3,North,140,Dairy,13,64.74,0,,4.98,574,Medium,0
2022-01-28,1,North,107,Household,8,17.04,0,,2.13,290,Medium,0
2022-11-25,7,South,120,Household,13,41.34,0,,3.18,401,Medium,0
2022-09-22,10,East,127,Household,10,96.0,0,,9.6,178,Medium,0
2022-12-15,9,South,125,Dairy,12,44.04,0,,3.67,835,Large,0
2022-09-06,4,South,121,Personal Care,8,65.92,0,,8.24,327,Medium,0
2022-07-09,3,South,102,Personal Care,12,94.2,0,,7.85,852,Medium,1
2022-10-09,2,North,119,Snacks,11,81.73,0,,7.43,452,Small,1
2022-09-01,8,East,150,Household,13,28.86,0,,2.22,326,Small,0
2022-10-03,5,South,115,Dairy,13,35.75,0,,2.75,964,Large,0
2022-05-09,1,North,137,Household,15,149.1,0,,9.94,806,Small,0
2022-04-25,9,North,125,Beverages,10,98.1,0,,9.81,158,Medium,0
2022-05-20,6,South,145,Household,7,32.34,0,,4.62,111,Medium,0
2022-02-20,6,North,104,Dairy,12,82.32,0,,6.86,322,Medium,1
2022-11-01,4,South,133,Beverages,10,21.7,0,,2.17,405,Small,0
2022-02-15,10,South,107,Beverages,7,58.38,0,,8.34,382,Small,0
2022-02-18,1,North,130,Snacks,8,41.12,0,,5.14,789,Medium,0
2022-04-20,3,South,107,Household,22,140.36,1,FlashSale,6.38,825,Medium,0
2022-05-29,7,East,141,Personal Care,21,64.89,1,BuyOneGetOne,3.09,454,Large,1
2022-12-06,9,South,104,Personal Care,16,57.28,1,BuyOneGetOne,3.58,558,Large,0
2022-01-07,5,North,120,Personal Care,10,78.9,0,,7.89,730,Medium,0
2022-05-31,3,South,132,Personal Care,9,65.16,0,,7.24,541,Medium,0
2022-11-27,4,North,104,Personal Care,9,64.35,0,,7.15,914,Small,1
2022-10-26,8,North,133,Dairy,15,51.3,1,BuyOneGetOne,3.42,842,Large,0
2022-07-30,10,East,141,Dairy,7,14.7,0,,2.1,957,Large,1
2022-09-27,3,North,149,Household,6,12.06,0,,2.01,568,Medium,0
2022-10-05,9,North,139,Personal Care,9,36.63,0,,4.07,608,Large,0
2022-05-16,3,East,112,Personal Care,13,63.31,0,,4.87,735,Medium,0
2022-09-18,4,South,143,Personal Care,14,42.84,0,,3.06,810,Small,1
2022-01-27,8,East,133,Snacks,12,100.56,0,,8.38,310,Small,0
2022-08-03,1,South,126,Beverages,14,45.08,0,,3.22,286,Large,0
2022-09-22,2,North,116,Personal Care,9,55.98,0,,6.22,866,Small,0
2022-01-19,9,North,119,Snacks,18,58.86,1,Discount,3.27,747,Large,0
2022-01-12,2,North,118,Personal Care,8,37.44,0,,4.68,850,Small,0
2022-02-11,3,East,123,Dairy,13,43.94,0,,3.38,144,Large,0
2022-11-28,10,North,132,Household,19,144.59,1,Discount,7.61,949,Medium,0
2022-09-30,3,East,124,Personal Care,6,45.06,0,,7.51,125,Large,0
2022-10-28,1,East,142,Personal Care,16,62.4,1,FlashSale,3.9,659,Medium,0
2022-05-05,8,East,112,Household,8,41.44,0,,5.18,261,Small,0
2022-06-18,8,South,128,Dairy,17,129.88,0,,7.64,830,Medium,1
2022-03-02,10,North,140,Beverages,16,51.2,0,,3.2,942,Large,0
2022-04-12,2,South,117,Personal Care,9,18.9,0,,2.1,653,Large,0
2022-03-31,10,East,126,Personal Care,7,17.71,0,,2.53,227,Small,0
2022-03-04,6,South,118,Household,10,21.4,0,,2.14,836,Medium,0
2022-05-04,10,East,141,Personal Care,21,56.91,0,,2.71,135,Medium,0
2022-12-25,1,North,127,Dairy,5,47.8,0,,9.56,682,Small,1
2022-07-05,5,North,141,Dairy,5,28.9,0,,5.78,158,Small,0
2022-09-15,5,North,115,Personal Care,10,84.5,0,,8.45,830,Medium,0
2022-05-26,7,East,130,Personal Care,16,56.0,0,,3.5,598,Medium,0
2022-08-02,7,South,110,Personal Care,11,68.2,0,,6.2,429,Small,0
2022-04-30,5,South,120,Personal Care,8,22.8,0,,2.85,749,Small,1
2022-05-10,6,South,127,Snacks,12,114.48,0,,9.54,867,Medium,0
2022-05-25,1,North,144,Dairy,10,85.1,0,,8.51,744,Small,0
2022-06-03,6,South,142,Dairy,6,46.68,0,,7.78,464,Medium,0
2022-10-27,2,South,114,Personal Care,15,135.75,0,,9.05,202,Medium,0
2022-12-13,1,South,127,Personal Care,7,36.12,0,,5.16,808,Medium,0
2022-06-19,4,North,118,Beverages,8,34.24,0,,4.28,818,Large,1
2022-06-25,3,East,122,Snacks,11,101.86,0,,9.26,326,Small,1
2022-04-26,7,East,150,Personal Care,7,20.58,0,,2.94,831,Large,0
2022-10-29,10,East,105,Snacks,10,67.0,0,,6.7,536,Large,1
2022-03-02,10,East,148,Beverages,15,58.65,1,BuyOneGetOne,3.91,604,Large,0
2022-08-19,2,East,134,Household,19,136.42,0,,7.18,409,Small,0
2022-01-09,2,North,104,Beverages,11,79.75,0,,7.25,510,Medium,1
2022-03-23,10,East,130,Household,8,79.12,0,,9.89,593,Large,0
2022-09-29,5,North,148,Beverages,15,62.1,1,Discount,4.14,894,Medium,0
2022-04-15,9,South,116,Household,8,43.76,0,,5.47,701,Medium,0
2022-05-05,4,North,108,Beverages,26,200.46,1,FlashSale,7.71,822,Small,0
2022-04-15,3,North,101,Beverages,10,84.3,0,,8.43,139,Medium,0
2022-12-19,8,South,130,Household,4,12.32,0,,3.08,925,Small,0
2022-09-06,2,South,117,Beverages,16,61.6,0,,3.85,816,Small,0
2022-07-02,10,South,120,Snacks,7,39.62,0,,5.66,586,Small,1
2022-10-12,5,East,148,Beverages,16,67.52,1,BuyOneGetOne,4.22,518,Small,0
2022-07-22,5,East,145,Snacks,10,48.8,0,,4.88,381,Medium,0
2022-04-15,6,South,148,Beverages,13,119.08,0,,9.16,360,Small,0
2022-07-08,5,South,131,Personal Care,6,52.32,0,,8.72,439,Small,0
2022-05-26,8,South,108,Dairy,11,55.22,0,,5.02,944,Small,0
2022-01-22,8,North,131,Beverages,5,41.95,0,,8.39,715,Large,1
2022-07-30,2,South,107,Dairy,9,67.86,0,,7.54,388,Large,1
2022-12-13,8,East,150,Beverages,7,49.84,0,,7.12,595,Medium,0
2022-05-31,6,North,135,Dairy,7,25.97,0,,3.71,870,Small,0
2022-12-09,3,South,134,Beverages,14,45.5,0,,3.25,465,Small,0
2022-12-09,7,South,130,Household,6,56.34,0,,9.39,987,Small,0
2022-11-11,8,North,142,Snacks,8,70.56,0,,8.82,542,Medium,0
2022-06-17,6,North,125,Personal Care,14,120.54,0,,8.61,698,Small,0
2022-12-30,6,North,115,Household,12,85.32,0,,7.11,809,Medium,0
2022-07-14,1,East,147,Dairy,11,27.5,0,,2.5,462,Large,0
2022-04-17,10,East,150,Personal Care,10,30.4,0,,3.04,555,Large,1
2022-05-18,7,East,135,Snacks,9,42.48,0,,4.72,181,Small,0
2022-09-27,7,North,103,Snacks,4,20.04,0,,5.01,659,Medium,0
2022-04-13,3,South,110,Snacks,9,38.7,0,,4.3,264,Large,0
2022-09-04,2,North,110,Dairy,10,39.6,0,,3.96,876,Large,1
2022-10-23,3,North,142,Beverages,9,52.47,0,,5.83,175,Medium,1
2022-10-03,7,South,104,Dairy,10,47.9,0,,4.79,639,Large,0
2022-10-05,1,East,118,Dairy,6,37.56,0,,6.26,117,Large,0
2022-03-14,7,South,119,Dairy,5,24.75,0,,4.95,593,Small,0
2022-08-03,10,South,142,Beverages,9,83.43,0,,9.27,631,Small,0
2022-07-31,3,North,131,Household,14,78.96,0,,5.64,433,Small,1
2022-10-22,2,East,140,Beverages,7,19.53,0,,2.79,983,Large,1
2022-02-09,3,East,134,Household,13,83.33,0,,6.41,598,Large,0
2022-08-28,6,East,123,Dairy,25,56.25,1,FlashSale,2.25,654,Large,1
2022-09-24,8,South,139,Snacks,9,25.2,0,,2.8,886,Large,1
2022-10-18,5,South,122,Beverages,8,45.76,0,,5.72,868,Medium,0
2022-12-28,1,South,132,Beverages,21,63.42,1,FlashSale,3.02,655,Medium,0
2022-04-29,7,South,149,Dairy,13,95.16,0,,7.32,248,Medium,0
2022-12-25,3,East,139,Dairy,8,53.04,0,,6.63,800,Small,1
2022-06-07,9,East,136,Beverages,15,73.35,1,BuyOneGetOne,4.89,439,Small,0
2022-07-30,4,North,133,Personal Care,13,32.24,0,,2.48,395,Medium,1
2022-11-28,4,North,102,Beverages,11,106.37,0,,9.67,192,Small,0
2022-12-03,1,East,107,Snacks,5,31.65,0,,6.33,487,Large,1
2022-07-14,8,East,105,Personal Care,12,50.64,0,,4.22,644,Medium,0
2022-08-25,6,North,127,Dairy,16,138.56,0,,8.66,169,Medium,0
2022-06-11,3,South,103,Snacks,10,27.1,0,,2.71,518,Small,1
2022-07-05,10,East,145,Personal Care,14,53.48,1,Discount,3.82,764,Small,0
2022-06-29,8,North,148,Beverages,14,72.38,0,,5.17,212,Medium,0
2022-01-09,6,North,143,Personal Care,10,47.5,0,,4.75,336,Small,1
2022-08-17,5,South,106,Beverages,12,63.48,0,,5.29,930,Small,0
2022-10-18,8,North,147,Personal Care,9,63.81,0,,7.09,270,Small,0
2022-05-13,9,South,137,Dairy,12,77.64,0,,6.47,460,Large,0
2022-08-15,5,North,145,Snacks,16,116.16,0,,7.26,127,Small,0
2022-11-01,1,East,111,Personal Care,13,36.66,1,FlashSale,2.82,456,Large,0
2022-05-10,7,North,142,Personal Care,13,97.89,0,,7.53,241,Medium,0
2022-02-02,10,North,122,Snacks,16,25.92,1,BuyOneGetOne,1.62,896,Small,0
2022-08-03,1,North,139,Household,7,64.68,0,,9.24,257,Large,0
2022-10-23,7,East,133,Household,13,35.36,0,,2.72,565,Medium,1
2022-09-26,3,East,143,Household,8,53.68,0,,6.71,165,Large,0
2022-09-12,7,North,137,Household,14,39.06,0,,2.79,260,Small,0
2022-09-09,4,East,123,Beverages,18,34.92,1,FlashSale,1.94,454,Medium,0
2022-01-06,7,North,109,Dairy,7,38.08,0,,5.44,696,Medium,0
2022-05-10,2,East,146,Personal Care,11,85.91,0,,7.81,901,Small,0
2022-11-14,4,South,143,Personal Care,21,146.79,1,FlashSale,6.99,426,Small,0
2022-05-31,7,South,122,Snacks,14,86.24,0,,6.16,560,Small,0
2022-04-01,4,East,146,Household,9,73.98,0,,8.22,613,Small,0
2022-05-05,8,East,120,Personal Care,22,67.32,1,Discount,3.06,228,Small,0
2022-03-24,9,South,136,Personal Care,22,133.32,1,Discount,6.06,616,Medium,0
2022-11-21,1,North,123,Personal Care,12,109.08,0,,9.09,944,Large,0
2022-09-03,1,North,116,Snacks,12,103.2,0,,8.6,433,Small,1
2022-01-26,9,East,147,Beverages,11,89.43,0,,8.13,305,Small,0
2022-10-05,8,South,109,Personal Care,10,87.9,0,,8.79,199,Small,0
2022-08-07,8,South,112,Beverages,9,68.76,0,,7.64,539,Small,1
2022-03-08,9,North,128,Snacks,13,112.06,0,,8.62,916,Medium,0
2022-06-08,6,East,108,Beverages,21,108.15,1,Discount,5.15,690,Large,0
2022-03-14,9,South,120,Dairy,10,51.4,0,,5.14,426,Large,0
